envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
9825	35685000	36885000	35685000	34965000	36165000	34725000	35570481.2593703
9826	35682000	36882000	35682000	34962000	36162000	34722000	35570683.6581709
9827	35679000	36879000	35679000	34959000	36159000	34719000	35570886.0569715
9828	35676000	36876000	35676000	34956000	36156000	34716000	35571088.4557721
9829	35673000	36873000	35673000	34953000	36153000	34713000	35571290.8545727
9830	35670000	36870000	35670000	34950000	36150000	34710000	35571493.2533733
9831	35667000	36867000	35667000	34947000	36147000	34707000	35571695.6521739
9832	35664000	36864000	35664000	34944000	36144000	34704000	35571898.0509745
9833	35661000	36861000	35661000	34941000	36141000	34701000	35572100.4497751
9834	35658000	36858000	35658000	34938000	36138000	34698000	35572302.8485757
9835	35655000	36855000	35655000	34935000	36135000	34695000	35572505.2473763
9836	35652000	36852000	35652000	34932000	36132000	34692000	35572707.6461769
9837	35649000	36849000	35649000	34929000	36129000	34689000	35572910.0449775
9838	35646000	36846000	35646000	34926000	36126000	34686000	35573112.4437781
9839	35643000	36843000	35643000	34923000	36123000	34683000	35573314.8425787
9840	35664000	36840000	35640000	34920000	36120000	34800000	35573517.2413793
9841	35661000	36837000	35637000	34917000	36117000	34797000	35573719.6401799
9842	35682000	36834000	35634000	34914000	36114000	34914000	35573922.0389805
9843	35679000	36831000	35631000	34911000	36111000	34911000	35574124.4377811
9844	35676000	36828000	35628000	34908000	36108000	34908000	35574326.8365817
9845	35673000	36825000	35625000	34905000	36105000	34905000	35574517.2413793
9846	35670000	36822000	35622000	34902000	36102000	34902000	35574707.6461769
9847	35667000	36819000	35619000	34899000	36099000	34899000	35574898.0509745
9848	35664000	36816000	35616000	34896000	36096000	34896000	35575088.4557721
9849	35661000	36813000	35613000	34893000	36093000	34893000	35575278.8605697
9850	35658000	36810000	35610000	34890000	36090000	34890000	35575457.2713643
9851	35655000	36807000	35607000	34887000	36087000	34887000	35575635.6821589
9852	35652000	36804000	35604000	34884000	36084000	34884000	35575814.0929535
9853	35649000	36801000	35601000	34881000	36081000	34881000	35575992.5037481
9854	35646000	36798000	35598000	34878000	36078000	34878000	35576170.9145427
9855	35643000	36795000	35595000	34875000	36075000	34875000	35576349.3253373
9856	35640000	36792000	35592000	34872000	36072000	34872000	35576515.7421289
9857	35661000	36789000	35589000	34869000	36189000	34869000	35576682.1589205
9858	35658000	36786000	35586000	34866000	36186000	34866000	35576848.5757121
9859	35655000	36783000	35583000	34863000	36183000	34863000	35577026.9865067
9860	35652000	36780000	35580000	34860000	36180000	34860000	35577205.3973013
9861	35649000	36777000	35577000	34857000	36177000	34857000	35577383.808096
9862	35646000	36774000	35574000	34854000	36174000	34854000	35577562.2188906
9863	35643000	36771000	35571000	34851000	36171000	34851000	35577740.6296852
9864	35640000	36768000	35568000	34848000	36168000	34848000	35577907.0464768
9865	35637000	36765000	35565000	34845000	36165000	34845000	35578073.4632684
9866	35634000	36762000	35562000	34842000	36162000	34842000	35578239.88006
9867	35631000	36759000	35559000	34839000	36159000	34839000	35578406.2968516
9868	35628000	36756000	35556000	34836000	36156000	34836000	35578560.7196402
9869	35649000	36753000	35553000	34833000	36273000	34833000	35578715.1424288
9870	35646000	36750000	35550000	34830000	36270000	34830000	35578857.5712144
9871	35643000	36747000	35547000	34827000	36267000	34827000	35579000
9872	35640000	36744000	35544000	34824000	36264000	34824000	35579154.4227886
9873	35637000	36741000	35541000	34821000	36261000	34821000	35579308.8455772
9874	35634000	36738000	35538000	34818000	36258000	34818000	35579463.2683658
9875	35631000	36735000	35535000	34815000	36255000	34815000	35579593.7031484
9876	35628000	36732000	35532000	34812000	36252000	34812000	35579724.137931
9877	35625000	36729000	35529000	34809000	36249000	34809000	35579854.5727136
9878	35622000	36726000	35526000	34806000	36246000	34806000	35579985.0074963
9879	35619000	36723000	35523000	34803000	36243000	34803000	35580115.4422789
9880	35616000	36720000	35520000	34800000	36240000	34800000	35580245.8770615
9881	35613000	36717000	35517000	34797000	36237000	34797000	35580376.3118441
9882	35610000	36714000	35514000	34794000	36234000	34794000	35580506.7466267
9883	35607000	36711000	35511000	34791000	36231000	34791000	35580637.1814093
9884	35604000	36708000	35508000	34788000	36228000	34788000	35580767.6161919
9885	35601000	36705000	35505000	34785000	36225000	34785000	35580898.0509745
9886	35598000	36702000	35502000	34782000	36222000	34782000	35581016.4917541
9887	35595000	36699000	35499000	34779000	36219000	34779000	35581134.9325337
9888	35592000	36696000	35496000	34776000	36216000	34776000	35581253.3733133
9889	35589000	36693000	35493000	34773000	36213000	34773000	35581371.814093
9890	35586000	36690000	35490000	34770000	36210000	34770000	35581490.2548726
9891	35583000	36687000	35487000	34767000	36207000	34767000	35581608.6956522
9892	35580000	36684000	35484000	34764000	36204000	34764000	35581727.1364318
9893	35577000	36681000	35481000	34761000	36201000	34761000	35581845.5772114
9894	35574000	36678000	35478000	34758000	36198000	34758000	35581964.017991
9895	35571000	36675000	35475000	34755000	36195000	34755000	35582082.4587706
9896	35568000	36672000	35472000	34752000	36192000	34752000	35582212.8935532
9897	35565000	36669000	35469000	34749000	36189000	34749000	35582343.3283358
9898	35562000	36666000	35466000	34746000	36186000	34746000	35582461.7691154
9899	35559000	36663000	35463000	34743000	36183000	34743000	35582592.203898
9900	35556000	36660000	35460000	34740000	36180000	34740000	35582722.6386807
9901	35553000	36657000	35457000	34737000	36177000	34737000	35582853.0734633
9902	35550000	36654000	35454000	34734000	36174000	34734000	35582983.5082459
9903	35547000	36651000	35451000	34731000	36171000	34731000	35583113.9430285
9904	35544000	36648000	35448000	34728000	36168000	34728000	35583244.3778111
9905	35541000	36645000	35445000	34725000	36165000	34725000	35583374.8125937
9906	35538000	36642000	35442000	34722000	36162000	34722000	35583505.2473763
9907	35535000	36639000	35439000	34719000	36159000	34719000	35583623.6881559
9908	35532000	36636000	35436000	34716000	36156000	34716000	35583730.1349325
9909	35553000	36633000	35433000	34713000	36273000	34713000	35583836.5817091
9910	35574000	36750000	35430000	34710000	36270000	34710000	35583931.0344828
9911	35571000	36747000	35427000	34707000	36267000	34707000	35584025.4872564
9912	35568000	36744000	35424000	34704000	36264000	34704000	35584107.946027
9913	35565000	36741000	35421000	34701000	36261000	34701000	35584190.4047976
9914	35586000	36858000	35418000	34698000	36258000	34698000	35584284.8575712
9915	35583000	36855000	35415000	34695000	36255000	34695000	35584367.3163418
9916	35580000	36852000	35412000	34692000	36252000	34692000	35584449.7751124
9917	35577000	36849000	35409000	34689000	36249000	34689000	35584532.2338831
9918	35574000	36846000	35406000	34686000	36246000	34686000	35584626.6866567
9919	35595000	36843000	35403000	34683000	36363000	34683000	35584721.1394303
9920	35592000	36840000	35400000	34680000	36360000	34680000	35584827.5862069
9921	35589000	36837000	35397000	34677000	36357000	34677000	35584934.0329835
9922	35586000	36834000	35394000	34674000	36354000	34674000	35585028.4857571
9923	35583000	36831000	35391000	34671000	36351000	34671000	35585122.9385307
9924	35580000	36828000	35388000	34668000	36348000	34668000	35585217.3913044
9925	35577000	36825000	35385000	34665000	36345000	34665000	35585287.856072
9926	35574000	36822000	35382000	34662000	36342000	34662000	35585370.3148426
9927	35571000	36819000	35379000	34659000	36339000	34659000	35585452.7736132
9928	35568000	36816000	35376000	34656000	36336000	34656000	35585535.2323838
9929	35589000	36813000	35493000	34653000	36333000	34653000	35585617.6911544
9930	35586000	36810000	35490000	34650000	36330000	34650000	35585700.149925
9931	35583000	36807000	35487000	34647000	36327000	34647000	35585782.6086957
9932	35580000	36804000	35484000	34644000	36324000	34644000	35585865.0674663
9933	35577000	36801000	35481000	34641000	36321000	34641000	35585947.5262369
9934	35574000	36798000	35478000	34638000	36318000	34638000	35586029.9850075
9935	35571000	36795000	35475000	34635000	36315000	34635000	35586112.4437781
9936	35592000	36792000	35472000	34752000	36312000	34632000	35586182.9085457
9937	35589000	36789000	35469000	34749000	36309000	34629000	35586241.3793103
9938	35586000	36786000	35466000	34746000	36306000	34626000	35586311.844078
9939	35583000	36783000	35463000	34743000	36303000	34623000	35586382.3088456
9940	35580000	36780000	35460000	34740000	36300000	34620000	35586440.7796102
9941	35577000	36777000	35457000	34737000	36297000	34617000	35586499.2503748
9942	35574000	36774000	35454000	34734000	36294000	34614000	35586557.7211394
9943	35595000	36771000	35451000	34731000	36411000	34611000	35586616.191904
9944	35592000	36768000	35448000	34728000	36408000	34608000	35586662.6686657
9945	35589000	36765000	35445000	34725000	36405000	34605000	35586733.1334333
9946	35586000	36762000	35442000	34722000	36402000	34602000	35586815.5922039
9947	35583000	36759000	35439000	34719000	36399000	34599000	35586898.0509745
9948	35604000	36756000	35556000	34716000	36396000	34596000	35586980.5097451
9949	35601000	36753000	35553000	34713000	36393000	34593000	35587050.9745127
9950	35598000	36750000	35550000	34710000	36390000	34590000	35587121.4392804
9951	35595000	36747000	35547000	34707000	36387000	34587000	35587191.904048
9952	35592000	36744000	35544000	34704000	36384000	34584000	35587250.3748126
9953	35589000	36741000	35541000	34701000	36381000	34581000	35587308.8455772
9954	35586000	36738000	35538000	34698000	36378000	34578000	35587367.3163418
9955	35583000	36735000	35535000	34695000	36375000	34575000	35587437.7811094
9956	35580000	36732000	35532000	34692000	36372000	34572000	35587508.2458771
9957	35577000	36729000	35529000	34689000	36369000	34569000	35587578.7106447
9958	35574000	36726000	35526000	34686000	36366000	34566000	35587649.1754123
9959	35595000	36843000	35523000	34683000	36363000	34563000	35587719.6401799
9960	35592000	36840000	35520000	34680000	36360000	34560000	35587790.1049475
9961	35613000	36837000	35517000	34677000	36477000	34557000	35587860.5697151
9962	35610000	36834000	35514000	34674000	36474000	34554000	35587931.0344828
9963	35607000	36831000	35511000	34671000	36471000	34551000	35588001.4992504
9964	35604000	36828000	35508000	34668000	36468000	34548000	35588071.964018
9965	35601000	36825000	35505000	34665000	36465000	34545000	35588142.4287856
9966	35598000	36822000	35502000	34662000	36462000	34542000	35588212.8935532
9967	35595000	36819000	35499000	34659000	36459000	34539000	35588283.3583208
9968	35592000	36816000	35496000	34656000	36456000	34536000	35588353.8230885
9969	35589000	36813000	35493000	34653000	36453000	34533000	35588424.2878561
9970	35586000	36810000	35490000	34650000	36450000	34530000	35588482.7586207
9971	35583000	36807000	35487000	34647000	36447000	34527000	35588541.2293853
9972	35580000	36804000	35484000	34644000	36444000	34524000	35588587.7061469
9973	35577000	36801000	35481000	34641000	36441000	34521000	35588622.1889055
9974	35574000	36798000	35478000	34638000	36438000	34518000	35588656.6716642
9975	35571000	36795000	35475000	34635000	36435000	34515000	35588691.1544228
9976	35568000	36792000	35472000	34632000	36432000	34512000	35588737.6311844
9977	35565000	36789000	35469000	34629000	36429000	34509000	35588784.107946
9978	35562000	36786000	35466000	34626000	36426000	34506000	35588830.5847076
9979	35559000	36783000	35463000	34623000	36423000	34503000	35588877.0614693
9980	35556000	36780000	35460000	34620000	36420000	34500000	35588911.5442279
9981	35553000	36777000	35457000	34617000	36417000	34497000	35588946.0269865
9982	35550000	36774000	35454000	34614000	36414000	34494000	35588992.5037481
9983	35547000	36771000	35451000	34611000	36411000	34491000	35589038.9805097
9984	35568000	36768000	35568000	34608000	36408000	34488000	35589085.4572714
9985	35589000	36765000	35565000	34605000	36525000	34485000	35589131.934033
9986	35586000	36762000	35562000	34602000	36522000	34482000	35589190.4047976
9987	35583000	36759000	35559000	34599000	36519000	34479000	35589248.8755622
9988	35580000	36756000	35556000	34596000	36516000	34476000	35589307.3463268
9989	35577000	36753000	35553000	34593000	36513000	34473000	35589365.8170915
9990	35574000	36750000	35550000	34590000	36510000	34470000	35589436.2818591
9991	35571000	36747000	35547000	34587000	36507000	34467000	35589506.7466267
9992	35592000	36744000	35544000	34584000	36624000	34464000	35589577.2113943
9993	35589000	36741000	35541000	34581000	36621000	34461000	35589647.6761619
9994	35586000	36738000	35538000	34578000	36618000	34458000	35589718.1409295
9995	35583000	36735000	35535000	34575000	36615000	34455000	35589788.6056972
9996	35580000	36732000	35532000	34572000	36612000	34452000	35589871.0644678
9997	35577000	36729000	35529000	34569000	36609000	34449000	35589941.5292354
9998	35574000	36726000	35526000	34566000	36606000	34446000	35590011.994003
9999	35595000	36723000	35523000	34563000	36723000	34443000	35590070.4647676
10000	35592000	36720000	35520000	34560000	36720000	34440000	35590140.9295352
10001	35589000	36717000	35517000	34557000	36717000	34437000	35590211.3943028
10002	35586000	36714000	35514000	34554000	36714000	34434000	35590281.8590705
10003	35583000	36711000	35511000	34551000	36711000	34431000	35590352.3238381
10004	35580000	36708000	35508000	34548000	36708000	34428000	35590422.7886057
10005	35577000	36705000	35505000	34545000	36705000	34425000	35590481.2593703
10006	35574000	36702000	35502000	34542000	36702000	34422000	35590539.7301349
10007	35571000	36699000	35499000	34539000	36699000	34419000	35590598.2008995
10008	35568000	36696000	35496000	34536000	36696000	34416000	35590656.6716642
10009	35565000	36693000	35493000	34533000	36693000	34413000	35590715.1424288
10010	35562000	36690000	35490000	34530000	36690000	34410000	35590773.6131934
10011	35559000	36687000	35487000	34527000	36687000	34407000	35590832.083958
10012	35556000	36684000	35484000	34524000	36684000	34404000	35590878.5607196
10013	35577000	36681000	35481000	34641000	36681000	34401000	35590925.0374813
10014	35574000	36678000	35478000	34638000	36678000	34398000	35590971.5142429
10015	35571000	36675000	35475000	34635000	36675000	34395000	35591017.9910045
10016	35568000	36672000	35472000	34632000	36672000	34392000	35591064.4677661
10017	35565000	36669000	35469000	34629000	36669000	34389000	35591110.9445277
10018	35562000	36666000	35466000	34626000	36666000	34386000	35591169.4152924
10019	35559000	36663000	35463000	34623000	36663000	34383000	35591227.886057
10020	35556000	36660000	35460000	34620000	36660000	34380000	35591286.3568216
10021	35553000	36657000	35457000	34617000	36657000	34377000	35591344.8275862
10022	35550000	36654000	35454000	34614000	36654000	34374000	35591415.2923538
10023	35547000	36651000	35451000	34611000	36651000	34371000	35591485.7571214
10024	35544000	36648000	35448000	34608000	36648000	34368000	35591556.2218891
10025	35541000	36645000	35445000	34605000	36645000	34365000	35591626.6866567
10026	35562000	36642000	35562000	34602000	36642000	34362000	35591697.1514243
10027	35559000	36639000	35559000	34599000	36639000	34359000	35591743.6281859
10028	35556000	36636000	35556000	34596000	36636000	34356000	35591790.1049475
10029	35553000	36633000	35553000	34593000	36633000	34353000	35591836.5817091
10030	35550000	36630000	35550000	34590000	36630000	34350000	35591883.0584708
10031	35547000	36627000	35547000	34587000	36627000	34347000	35591929.5352324
10032	35544000	36624000	35544000	34584000	36624000	34344000	35591976.011994
10033	35541000	36621000	35541000	34581000	36621000	34341000	35592010.4947526
10034	35538000	36618000	35538000	34578000	36618000	34338000	35592044.9775112
10035	35559000	36615000	35535000	34575000	36615000	34455000	35592079.4602699
10036	35556000	36612000	35532000	34572000	36612000	34452000	35592125.9370315
10037	35553000	36609000	35529000	34569000	36609000	34449000	35592184.4077961
10038	35574000	36606000	35526000	34566000	36606000	34566000	35592230.8845577
10039	35571000	36603000	35523000	34563000	36603000	34563000	35592277.3613193
10040	35568000	36600000	35520000	34560000	36600000	34560000	35592335.832084
10041	35565000	36597000	35517000	34557000	36597000	34557000	35592394.3028486
10042	35562000	36594000	35514000	34554000	36594000	34554000	35592452.7736132
10043	35559000	36591000	35511000	34551000	36591000	34551000	35592523.2383808
10044	35556000	36588000	35508000	34548000	36588000	34548000	35592581.7091454
10045	35577000	36585000	35505000	34665000	36585000	34545000	35592640.17991
10046	35574000	36582000	35502000	34662000	36582000	34542000	35592686.6566717
10047	35595000	36579000	35499000	34779000	36579000	34539000	35592733.1334333
10048	35592000	36576000	35496000	34776000	36576000	34536000	35592779.6101949
10049	35589000	36573000	35493000	34773000	36573000	34533000	35592814.0929535
10050	35586000	36570000	35490000	34770000	36570000	34530000	35592848.5757121
10051	35583000	36567000	35487000	34767000	36567000	34527000	35592883.0584708
10052	35580000	36564000	35484000	34764000	36564000	34524000	35592917.5412294
10053	35577000	36561000	35481000	34761000	36561000	34521000	35592952.023988
10054	35574000	36558000	35478000	34758000	36558000	34518000	35592986.5067466
10055	35571000	36555000	35475000	34755000	36555000	34515000	35593020.9895052
10056	35568000	36552000	35472000	34752000	36552000	34512000	35593055.4722639
10057	35565000	36549000	35469000	34749000	36549000	34509000	35593089.9550225
10058	35562000	36546000	35466000	34746000	36546000	34506000	35593112.4437781
10059	35559000	36543000	35463000	34743000	36543000	34503000	35593134.9325337
10060	35556000	36540000	35460000	34740000	36540000	34500000	35593169.4152924
10061	35553000	36537000	35457000	34737000	36537000	34497000	35593203.898051
10062	35550000	36534000	35454000	34734000	36534000	34494000	35593238.3808096
10063	35547000	36531000	35451000	34731000	36531000	34491000	35593272.8635682
10064	35544000	36528000	35448000	34728000	36528000	34488000	35593307.3463268
10065	35541000	36525000	35445000	34725000	36525000	34485000	35593341.8290855
10066	35538000	36522000	35442000	34722000	36522000	34482000	35593376.3118441
10067	35535000	36519000	35439000	34719000	36519000	34479000	35593410.7946027
10068	35556000	36516000	35556000	34716000	36516000	34476000	35593445.2773613
10069	35553000	36513000	35553000	34713000	36513000	34473000	35593479.7601199
10070	35550000	36510000	35550000	34710000	36510000	34470000	35593538.2308846
10071	35547000	36507000	35547000	34707000	36507000	34467000	35593596.7016492
10072	35544000	36504000	35544000	34704000	36504000	34464000	35593655.1724138
10073	35541000	36501000	35541000	34701000	36501000	34461000	35593713.6431784
10074	35538000	36498000	35538000	34698000	36498000	34458000	35593772.113943
10075	35535000	36495000	35535000	34695000	36495000	34455000	35593830.5847076
10076	35532000	36492000	35532000	34692000	36492000	34452000	35593889.0554723
10077	35529000	36489000	35529000	34689000	36489000	34449000	35593959.5202399
10078	35526000	36486000	35526000	34686000	36486000	34446000	35594029.9850075
10079	35523000	36483000	35523000	34683000	36483000	34443000	35594100.4497751
10080	35520000	36480000	35520000	34680000	36480000	34440000	35594158.9205397
10081	35517000	36477000	35517000	34677000	36477000	34437000	35594229.3853073
10082	35514000	36474000	35514000	34674000	36474000	34434000	35594311.844078
10083	35511000	36471000	35511000	34671000	36471000	34431000	35594394.3028486
10084	35508000	36468000	35508000	34668000	36468000	34428000	35594476.7616192
10085	35505000	36465000	35505000	34665000	36465000	34425000	35594559.2203898
10086	35502000	36462000	35502000	34662000	36462000	34422000	35594641.6791604
10087	35499000	36459000	35499000	34659000	36459000	34419000	35594712.143928
10088	35496000	36456000	35496000	34656000	36456000	34416000	35594782.6086956
10089	35493000	36453000	35493000	34653000	36453000	34413000	35594853.0734633
10090	35490000	36450000	35490000	34650000	36450000	34410000	35594923.5382309
10091	35487000	36447000	35487000	34647000	36447000	34407000	35594994.0029985
10092	35484000	36444000	35484000	34644000	36444000	34404000	35595064.4677661
10093	35481000	36441000	35481000	34641000	36441000	34401000	35595134.9325337
10094	35478000	36438000	35478000	34638000	36438000	34398000	35595205.3973013
10095	35475000	36435000	35475000	34635000	36435000	34395000	35595275.862069
10096	35472000	36432000	35472000	34632000	36432000	34392000	35595346.3268366
10097	35493000	36429000	35469000	34749000	36429000	34389000	35595416.7916042
10098	35490000	36426000	35466000	34746000	36426000	34386000	35595487.2563718
10099	35487000	36423000	35463000	34743000	36423000	34383000	35595557.7211394
10100	35484000	36420000	35460000	34740000	36420000	34380000	35595628.185907
10101	35481000	36417000	35457000	34737000	36417000	34377000	35595710.6446777
10102	35478000	36414000	35454000	34734000	36414000	34374000	35595793.1034483
10103	35499000	36411000	35451000	34731000	36531000	34371000	35595887.5562219
10104	35496000	36408000	35448000	34728000	36528000	34368000	35595982.0089955
10105	35493000	36405000	35445000	34725000	36525000	34365000	35596064.4677661
10106	35490000	36402000	35442000	34722000	36522000	34362000	35596134.9325337
10107	35487000	36399000	35439000	34719000	36519000	34359000	35596205.3973013
10108	35484000	36396000	35436000	34716000	36516000	34356000	35596275.862069
10109	35481000	36393000	35433000	34713000	36513000	34353000	35596358.3208396
10110	35478000	36390000	35430000	34710000	36510000	34350000	35596440.7796102
10111	35475000	36387000	35427000	34707000	36507000	34347000	35596523.2383808
10112	35472000	36384000	35424000	34704000	36504000	34344000	35596605.6971514
10113	35469000	36381000	35421000	34701000	36501000	34341000	35596700.149925
10114	35466000	36378000	35418000	34698000	36498000	34338000	35596794.6026987
10115	35487000	36375000	35415000	34695000	36615000	34335000	35596877.0614693
10116	35484000	36372000	35412000	34692000	36612000	34332000	35596959.5202399
10117	35481000	36369000	35409000	34689000	36609000	34329000	35597041.9790105
10118	35478000	36366000	35406000	34686000	36606000	34326000	35597112.4437781
10119	35475000	36363000	35403000	34683000	36603000	34323000	35597182.9085457
10120	35472000	36360000	35400000	34680000	36600000	34320000	35597253.3733133
10121	35493000	36357000	35397000	34797000	36597000	34317000	35597323.838081
10122	35514000	36354000	35394000	34794000	36714000	34314000	35597394.3028486
10123	35511000	36351000	35391000	34791000	36711000	34311000	35597464.7676162
10124	35508000	36348000	35388000	34788000	36708000	34308000	35597535.2323838
10125	35505000	36345000	35385000	34785000	36705000	34305000	35597593.7031484
10126	35502000	36342000	35382000	34782000	36702000	34302000	35597652.173913
10127	35499000	36339000	35379000	34779000	36699000	34299000	35597710.6446777
10128	35496000	36336000	35376000	34776000	36696000	34296000	35597745.1274363
10129	35493000	36333000	35373000	34773000	36693000	34293000	35597779.6101949
10130	35514000	36330000	35490000	34770000	36690000	34290000	35597814.0929535
10131	35511000	36327000	35487000	34767000	36687000	34287000	35597848.5757121
10132	35508000	36324000	35484000	34764000	36684000	34284000	35597871.0644678
10133	35505000	36321000	35481000	34761000	36681000	34281000	35597893.5532234
10134	35502000	36318000	35478000	34758000	36678000	34278000	35597916.041979
10135	35499000	36315000	35475000	34755000	36675000	34275000	35597938.5307346
10136	35496000	36312000	35472000	34752000	36672000	34272000	35597961.0194903
10137	35493000	36309000	35469000	34749000	36669000	34269000	35597983.5082459
10138	35490000	36306000	35466000	34746000	36666000	34266000	35598005.9970015
10139	35487000	36303000	35463000	34743000	36663000	34263000	35598028.4857571
10140	35508000	36300000	35460000	34740000	36660000	34380000	35598050.9745127
10141	35505000	36297000	35457000	34737000	36657000	34377000	35598073.4632684
10142	35502000	36294000	35454000	34734000	36654000	34374000	35598095.952024
10143	35499000	36291000	35451000	34731000	36651000	34371000	35598118.4407796
10144	35520000	36288000	35448000	34848000	36648000	34368000	35598140.9295352
10145	35517000	36285000	35445000	34845000	36645000	34365000	35598163.4182909
10146	35514000	36282000	35442000	34842000	36642000	34362000	35598185.9070465
10147	35511000	36279000	35439000	34839000	36639000	34359000	35598208.3958021
10148	35508000	36276000	35436000	34836000	36636000	34356000	35598230.8845577
10149	35505000	36273000	35433000	34833000	36633000	34353000	35598253.3733133
10150	35502000	36270000	35430000	34830000	36630000	34350000	35598275.862069
10151	35499000	36267000	35427000	34827000	36627000	34347000	35598286.3568216
10152	35496000	36264000	35424000	34824000	36624000	34344000	35598296.8515742
10153	35493000	36261000	35421000	34821000	36621000	34341000	35598307.3463268
10154	35490000	36258000	35418000	34818000	36618000	34338000	35598329.8350825
10155	35487000	36255000	35415000	34815000	36615000	34335000	35598352.3238381
10156	35484000	36252000	35412000	34812000	36612000	34332000	35598374.8125937
10157	35481000	36249000	35409000	34809000	36609000	34329000	35598397.3013493
10158	35478000	36246000	35406000	34806000	36606000	34326000	35598407.796102
10159	35475000	36243000	35403000	34803000	36603000	34323000	35598418.2908546
10160	35472000	36240000	35400000	34800000	36600000	34320000	35598416.7916042
10161	35469000	36237000	35397000	34797000	36597000	34317000	35598427.2863568
10162	35490000	36234000	35514000	34794000	36594000	34314000	35598437.7811094
10163	35487000	36231000	35511000	34791000	36591000	34311000	35598448.2758621
10164	35484000	36228000	35508000	34788000	36588000	34308000	35598458.7706147
10165	35481000	36225000	35505000	34785000	36585000	34305000	35598469.2653673
10166	35478000	36222000	35502000	34782000	36582000	34302000	35598479.7601199
10167	35475000	36219000	35499000	34779000	36579000	34299000	35598490.2548726
10168	35472000	36216000	35496000	34776000	36576000	34296000	35598488.7556222
10169	35469000	36213000	35493000	34773000	36573000	34293000	35598475.2623688
10170	35466000	36210000	35490000	34770000	36570000	34290000	35598461.7691154
10171	35487000	36207000	35607000	34767000	36567000	34287000	35598448.2758621
10172	35484000	36204000	35604000	34764000	36564000	34284000	35598434.7826087
10173	35481000	36201000	35601000	34761000	36561000	34281000	35598421.2893553
10174	35478000	36198000	35598000	34758000	36558000	34278000	35598407.796102
10175	35475000	36195000	35595000	34755000	36555000	34275000	35598394.3028486
10176	35472000	36192000	35592000	34752000	36552000	34272000	35598380.8095952
10177	35469000	36189000	35589000	34749000	36549000	34269000	35598367.3163418
10178	35466000	36186000	35586000	34746000	36546000	34266000	35598365.8170915
10179	35487000	36183000	35583000	34743000	36543000	34383000	35598364.3178411
10180	35484000	36180000	35580000	34740000	36540000	34380000	35598362.8185907
10181	35481000	36177000	35577000	34737000	36537000	34377000	35598373.3133433
10182	35502000	36174000	35574000	34734000	36534000	34494000	35598407.796102
10183	35499000	36171000	35571000	34731000	36531000	34491000	35598442.2788606
10184	35496000	36168000	35568000	34728000	36528000	34488000	35598500.7496252
10185	35493000	36165000	35565000	34725000	36525000	34485000	35598547.2263868
10186	35514000	36162000	35562000	34722000	36522000	34602000	35598581.7091454
10187	35535000	36279000	35559000	34719000	36519000	34599000	35598616.191904
10188	35532000	36276000	35556000	34716000	36516000	34596000	35598650.6746627
10189	35529000	36273000	35553000	34713000	36513000	34593000	35598673.1634183
10190	35526000	36270000	35550000	34710000	36510000	34590000	35598695.6521739
10191	35523000	36267000	35547000	34707000	36507000	34587000	35598718.1409295
10192	35544000	36264000	35544000	34704000	36504000	34704000	35598740.6296852
10193	35541000	36261000	35541000	34701000	36501000	34701000	35598763.1184408
10194	35538000	36258000	35538000	34698000	36498000	34698000	35598797.6011994
10195	35535000	36255000	35535000	34695000	36495000	34695000	35598832.083958
10196	35532000	36252000	35532000	34692000	36492000	34692000	35598866.5667166
10197	35553000	36249000	35529000	34689000	36609000	34689000	35598901.0494753
10198	35598000	36246000	35526000	34806000	36606000	34806000	35598935.5322339
10199	35595000	36243000	35523000	34803000	36603000	34803000	35598970.0149925
10200	35592000	36240000	35520000	34800000	36600000	34800000	35599004.4977511
10201	35589000	36237000	35517000	34797000	36597000	34797000	35599038.9805097
10202	35610000	36354000	35514000	34794000	36594000	34794000	35599085.4572714
10203	35607000	36351000	35511000	34791000	36591000	34791000	35599131.934033
10204	35604000	36348000	35508000	34788000	36588000	34788000	35599190.4047976
10205	35601000	36345000	35505000	34785000	36585000	34785000	35599248.8755622
10206	35598000	36342000	35502000	34782000	36582000	34782000	35599307.3463268
10207	35595000	36339000	35499000	34779000	36579000	34779000	35599365.8170915
10208	35592000	36336000	35496000	34776000	36576000	34776000	35599424.2878561
10209	35589000	36333000	35493000	34773000	36573000	34773000	35599470.7646177
10210	35586000	36330000	35490000	34770000	36570000	34770000	35599517.2413793
10211	35583000	36327000	35487000	34767000	36567000	34767000	35599563.7181409
10212	35580000	36324000	35484000	34764000	36564000	34764000	35599610.1949025
10213	35577000	36321000	35481000	34761000	36561000	34761000	35599656.6716642
10214	35574000	36318000	35478000	34758000	36558000	34758000	35599715.1424288
10215	35571000	36315000	35475000	34755000	36555000	34755000	35599773.6131934
10216	35568000	36312000	35472000	34752000	36552000	34752000	35599820.089955
10217	35565000	36309000	35469000	34749000	36549000	34749000	35599866.5667166
10218	35562000	36306000	35466000	34746000	36546000	34746000	35599913.0434783
10219	35559000	36303000	35463000	34743000	36543000	34743000	35599971.5142429
10220	35556000	36300000	35460000	34740000	36540000	34740000	35600017.9910045
10221	35553000	36297000	35457000	34737000	36537000	34737000	35600064.4677661
10222	35550000	36294000	35454000	34734000	36534000	34734000	35600110.9445277
10223	35547000	36291000	35451000	34731000	36531000	34731000	35600145.4272864
10224	35544000	36288000	35448000	34728000	36528000	34728000	35600179.910045
