envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
7568	33984000	34176000	34776000	34176000	32976000	33816000	33840407.796102
7569	34005000	34173000	34773000	34173000	32973000	33933000	33840814.0929535
7570	34002000	34170000	34770000	34170000	32970000	33930000	33841208.3958021
7571	33999000	34167000	34767000	34167000	32967000	33927000	33841602.6986507
7572	33996000	34164000	34764000	34164000	32964000	33924000	33842008.9955023
7573	33993000	34161000	34761000	34161000	32961000	33921000	33842403.2983508
7574	33990000	34158000	34758000	34158000	32958000	33918000	33842785.6071964
7575	33987000	34155000	34755000	34155000	32955000	33915000	33843155.922039
7576	34008000	34152000	34752000	34152000	32952000	34032000	33843526.2368816
7577	34005000	34149000	34749000	34149000	32949000	34029000	33843896.5517241
7578	34002000	34146000	34746000	34146000	32946000	34026000	33844266.8665667
7579	33999000	34143000	34743000	34143000	32943000	34023000	33844637.1814093
7580	33996000	34140000	34740000	34140000	32940000	34020000	33845007.4962519
7581	33993000	34137000	34737000	34137000	32937000	34017000	33845377.8110945
7582	33990000	34134000	34734000	34134000	32934000	34014000	33845748.125937
7583	33987000	34131000	34731000	34131000	32931000	34011000	33846118.4407796
7584	33984000	34128000	34728000	34128000	32928000	34008000	33846488.7556222
7585	33981000	34125000	34725000	34125000	32925000	34005000	33846847.0764618
7586	33978000	34122000	34722000	34122000	32922000	34002000	33847193.4032983
7587	33975000	34119000	34719000	34119000	32919000	33999000	33847515.7421289
7588	33972000	34116000	34716000	34116000	32916000	33996000	33847838.0809595
7589	33969000	34113000	34713000	34113000	32913000	33993000	33848160.4197901
7590	33966000	34110000	34710000	34110000	32910000	33990000	33848482.7586207
7591	33963000	34107000	34707000	34107000	32907000	33987000	33848805.0974513
7592	33960000	34104000	34704000	34104000	32904000	33984000	33849139.4302849
7593	33957000	34101000	34701000	34101000	32901000	33981000	33849473.7631184
7594	33978000	34218000	34698000	34098000	32898000	33978000	33849808.095952
7595	33975000	34215000	34695000	34095000	32895000	33975000	33850142.4287856
7596	33972000	34212000	34692000	34092000	32892000	33972000	33850476.7616192
7597	33969000	34209000	34689000	34089000	32889000	33969000	33850811.0944528
7598	33990000	34206000	34686000	34206000	32886000	33966000	33851133.4332834
7599	34011000	34203000	34683000	34323000	32883000	33963000	33851455.7721139
7600	34008000	34200000	34680000	34320000	32880000	33960000	33851778.1109445
7601	34005000	34197000	34677000	34317000	32877000	33957000	33852100.4497751
7602	34002000	34194000	34674000	34314000	32874000	33954000	33852422.7886057
7603	33999000	34191000	34671000	34311000	32871000	33951000	33852733.1334333
7604	33996000	34188000	34668000	34308000	32868000	33948000	33853031.4842579
7605	33993000	34185000	34665000	34305000	32865000	33945000	33853329.8350825
7606	33990000	34182000	34662000	34302000	32862000	33942000	33853628.185907
7607	33987000	34179000	34659000	34299000	32859000	33939000	33853926.5367316
7608	33984000	34176000	34656000	34296000	32856000	33936000	33854224.8875562
7609	33981000	34173000	34653000	34293000	32853000	33933000	33854523.2383808
7610	33978000	34170000	34650000	34290000	32850000	33930000	33854809.5952024
7611	33975000	34167000	34647000	34287000	32847000	33927000	33855095.952024
7612	33996000	34284000	34644000	34284000	32844000	33924000	33855382.3088456
7613	33993000	34281000	34641000	34281000	32841000	33921000	33855668.6656672
7614	33990000	34278000	34638000	34278000	32838000	33918000	33855955.0224888
7615	33987000	34275000	34635000	34275000	32835000	33915000	33856241.3793103
7616	33984000	34272000	34632000	34272000	32832000	33912000	33856527.7361319
7617	34005000	34269000	34629000	34269000	32949000	33909000	33856814.0929535
7618	34026000	34386000	34626000	34266000	32946000	33906000	33857100.4497751
7619	34023000	34383000	34623000	34263000	32943000	33903000	33857386.8065967
7620	34020000	34380000	34620000	34260000	32940000	33900000	33857661.1694153
7621	34017000	34377000	34617000	34257000	32937000	33897000	33857959.5202399
7622	34014000	34374000	34614000	34254000	32934000	33894000	33858257.8710645
7623	34011000	34371000	34611000	34251000	32931000	33891000	33858544.2278861
7624	34008000	34368000	34608000	34248000	32928000	33888000	33858830.5847076
7625	34005000	34365000	34605000	34245000	32925000	33885000	33859116.9415292
7626	34002000	34362000	34602000	34242000	32922000	33882000	33859403.2983508
7627	33999000	34359000	34599000	34239000	32919000	33879000	33859689.6551724
7628	33996000	34356000	34596000	34236000	32916000	33876000	33859976.011994
7629	33993000	34353000	34593000	34233000	32913000	33873000	33860250.3748126
7630	33990000	34350000	34590000	34230000	32910000	33870000	33860524.7376312
7631	34011000	34347000	34587000	34227000	33027000	33867000	33860811.0944528
7632	34008000	34344000	34584000	34224000	33024000	33864000	33861097.4512744
7633	34029000	34461000	34581000	34221000	33021000	33861000	33861383.808096
7634	34050000	34458000	34698000	34218000	33018000	33858000	33861670.1649175
7635	34071000	34455000	34695000	34215000	33135000	33855000	33861956.5217391
7636	34068000	34452000	34692000	34212000	33132000	33852000	33862230.8845577
7637	34065000	34449000	34689000	34209000	33129000	33849000	33862505.2473763
7638	34062000	34446000	34686000	34206000	33126000	33846000	33862779.6101949
7639	34059000	34443000	34683000	34203000	33123000	33843000	33863053.9730135
7640	34056000	34440000	34680000	34200000	33120000	33840000	33863328.3358321
7641	34053000	34437000	34677000	34197000	33117000	33837000	33863602.6986507
7642	34050000	34434000	34674000	34194000	33114000	33834000	33863877.0614693
7643	34047000	34431000	34671000	34191000	33111000	33831000	33864151.4242879
7644	34044000	34428000	34668000	34188000	33108000	33828000	33864413.7931035
7645	34041000	34425000	34665000	34185000	33105000	33825000	33864688.155922
7646	34038000	34422000	34662000	34182000	33102000	33822000	33864962.5187406
7647	34035000	34419000	34659000	34179000	33099000	33819000	33865236.8815592
7648	34032000	34416000	34656000	34176000	33096000	33816000	33865499.2503748
7649	34029000	34413000	34653000	34173000	33093000	33813000	33865761.6191904
7650	34026000	34410000	34650000	34170000	33090000	33810000	33866023.988006
7651	34023000	34407000	34647000	34167000	33087000	33807000	33866286.3568216
7652	34020000	34404000	34644000	34164000	33084000	33804000	33866560.7196402
7653	34017000	34401000	34641000	34161000	33081000	33801000	33866847.0764618
7654	34014000	34398000	34638000	34158000	33078000	33798000	33867133.4332834
7655	34011000	34395000	34635000	34155000	33075000	33795000	33867419.7901049
7656	34008000	34392000	34632000	34152000	33072000	33792000	33867706.1469265
7657	34005000	34389000	34629000	34149000	33069000	33789000	33867992.5037481
7658	34002000	34386000	34626000	34146000	33066000	33786000	33868278.8605697
7659	33999000	34383000	34623000	34143000	33063000	33783000	33868565.2173913
7660	33996000	34380000	34620000	34140000	33060000	33780000	33868863.5682159
7661	33993000	34377000	34617000	34137000	33057000	33777000	33869161.9190405
7662	33990000	34374000	34614000	34134000	33054000	33774000	33869460.2698651
7663	33987000	34371000	34611000	34131000	33051000	33771000	33869758.6206897
7664	33984000	34368000	34608000	34128000	33048000	33768000	33870056.9715142
7665	33981000	34365000	34605000	34125000	33045000	33765000	33870355.3223388
7666	33978000	34362000	34602000	34122000	33042000	33762000	33870653.6731634
7667	33975000	34359000	34599000	34119000	33039000	33759000	33870928.035982
7668	33996000	34356000	34596000	34116000	33036000	33876000	33871190.4047976
7669	33993000	34353000	34593000	34113000	33033000	33873000	33871452.7736132
7670	33990000	34350000	34590000	34110000	33030000	33870000	33871715.1424288
7671	33987000	34347000	34587000	34107000	33027000	33867000	33871977.5112444
7672	34008000	34344000	34584000	34104000	33144000	33864000	33872239.88006
7673	34005000	34341000	34581000	34101000	33141000	33861000	33872502.2488756
7674	34002000	34338000	34578000	34098000	33138000	33858000	33872752.6236882
7675	33999000	34335000	34575000	34095000	33135000	33855000	33873002.9985007
7676	33996000	34332000	34572000	34092000	33132000	33852000	33873253.3733133
7677	33993000	34329000	34569000	34089000	33129000	33849000	33873503.7481259
7678	33990000	34326000	34566000	34086000	33126000	33846000	33873754.1229385
7679	33987000	34323000	34563000	34083000	33123000	33843000	33874004.4977511
7680	33984000	34320000	34560000	34080000	33120000	33840000	33874242.8785607
7681	34005000	34317000	34557000	34077000	33237000	33837000	33874481.2593703
7682	34002000	34314000	34554000	34074000	33234000	33834000	33874707.6461769
7683	33999000	34311000	34551000	34071000	33231000	33831000	33874946.0269865
7684	33996000	34308000	34548000	34068000	33228000	33828000	33875184.4077961
7685	33993000	34305000	34545000	34065000	33225000	33825000	33875422.7886057
7686	33990000	34302000	34542000	34062000	33222000	33822000	33875661.1694153
7687	33987000	34299000	34539000	34059000	33219000	33819000	33875899.5502249
7688	33984000	34296000	34536000	34056000	33216000	33816000	33876137.9310345
7689	33981000	34293000	34533000	34053000	33213000	33813000	33876376.3118441
7690	33978000	34290000	34530000	34050000	33210000	33810000	33876614.6926537
7691	33975000	34287000	34527000	34047000	33207000	33807000	33876853.0734633
7692	33972000	34284000	34524000	34044000	33204000	33804000	33877091.4542729
7693	33969000	34281000	34521000	34041000	33201000	33801000	33877329.8350825
7694	33966000	34278000	34518000	34038000	33198000	33798000	33877568.2158921
7695	33987000	34395000	34515000	34035000	33195000	33795000	33877806.5967017
7696	33984000	34392000	34512000	34032000	33192000	33792000	33878044.9775112
7697	33981000	34389000	34509000	34029000	33189000	33789000	33878283.3583208
7698	33978000	34386000	34506000	34026000	33186000	33786000	33878521.7391304
7699	33975000	34383000	34503000	34023000	33183000	33783000	33878760.11994
7700	33972000	34380000	34500000	34020000	33180000	33780000	33878998.5007496
7701	33969000	34377000	34497000	34017000	33177000	33777000	33879236.8815592
7702	33966000	34374000	34494000	34014000	33174000	33774000	33879475.2623688
7703	33963000	34371000	34491000	34011000	33171000	33771000	33879713.6431784
7704	33960000	34368000	34488000	34008000	33168000	33768000	33879952.023988
7705	33957000	34365000	34485000	34005000	33165000	33765000	33880190.4047976
7706	33978000	34362000	34482000	34002000	33162000	33882000	33880428.7856072
7707	33975000	34359000	34479000	33999000	33159000	33879000	33880679.1604198
7708	33972000	34356000	34476000	33996000	33156000	33876000	33880929.5352324
7709	33969000	34353000	34473000	33993000	33153000	33873000	33881179.910045
7710	33966000	34350000	34470000	33990000	33150000	33870000	33881430.2848576
7711	33963000	34347000	34467000	33987000	33147000	33867000	33881692.6536732
7712	33960000	34344000	34464000	33984000	33144000	33864000	33881955.0224888
7713	33957000	34341000	34461000	33981000	33141000	33861000	33882217.3913044
7714	33954000	34338000	34458000	33978000	33138000	33858000	33882479.7601199
7715	33951000	34335000	34455000	33975000	33135000	33855000	33882730.1349325
7716	33972000	34332000	34452000	33972000	33252000	33852000	33882980.5097451
7717	33969000	34329000	34449000	33969000	33249000	33849000	33883230.8845577
7718	33966000	34326000	34446000	33966000	33246000	33846000	33883481.2593703
7719	33963000	34323000	34443000	33963000	33243000	33843000	33883731.6341829
7720	33960000	34320000	34440000	33960000	33240000	33840000	33883982.0089955
7721	33981000	34317000	34437000	33957000	33357000	33837000	33884232.3838081
7722	33978000	34314000	34434000	33954000	33354000	33834000	33884494.7526237
7723	33975000	34311000	34431000	33951000	33351000	33831000	33884745.1274363
7724	33972000	34308000	34428000	33948000	33348000	33828000	33884995.5022489
7725	33969000	34305000	34425000	33945000	33345000	33825000	33885245.8770615
7726	33966000	34302000	34422000	33942000	33342000	33822000	33885496.2518741
7727	33963000	34299000	34419000	33939000	33339000	33819000	33885746.6266867
7728	33984000	34296000	34416000	33936000	33456000	33816000	33885997.0014993
7729	33981000	34293000	34413000	33933000	33453000	33813000	33886235.3823088
7730	33978000	34290000	34410000	33930000	33450000	33810000	33886485.7571214
7731	33999000	34287000	34407000	33927000	33567000	33807000	33886724.137931
7732	33996000	34284000	34404000	33924000	33564000	33804000	33886962.5187406
7733	33993000	34281000	34401000	33921000	33561000	33801000	33887200.8995502
7734	33990000	34278000	34398000	33918000	33558000	33798000	33887439.2803598
7735	33987000	34275000	34395000	33915000	33555000	33795000	33887677.6611694
7736	33984000	34272000	34392000	33912000	33552000	33792000	33887916.041979
7737	33981000	34269000	34389000	33909000	33549000	33789000	33888154.4227886
7738	33978000	34266000	34386000	33906000	33546000	33786000	33888392.8035982
7739	33975000	34263000	34383000	33903000	33543000	33783000	33888643.1784108
7740	33996000	34260000	34380000	33900000	33660000	33780000	33888893.5532234
7741	33993000	34257000	34377000	33897000	33657000	33777000	33889143.928036
7742	33990000	34254000	34374000	33894000	33654000	33774000	33889394.3028486
7743	33987000	34251000	34371000	33891000	33651000	33771000	33889632.6836582
7744	33984000	34248000	34368000	33888000	33648000	33768000	33889871.0644678
7745	33981000	34245000	34365000	33885000	33645000	33765000	33890109.4452774
7746	33978000	34242000	34362000	33882000	33642000	33762000	33890347.826087
7747	33999000	34239000	34359000	33879000	33639000	33879000	33890586.2068966
7748	34020000	34236000	34356000	33876000	33636000	33996000	33890824.5877061
7749	34017000	34233000	34353000	33873000	33633000	33993000	33891050.9745127
7750	34014000	34230000	34350000	33870000	33630000	33990000	33891277.3613193
7751	34011000	34227000	34347000	33867000	33627000	33987000	33891503.7481259
7752	34056000	34344000	34464000	33864000	33624000	33984000	33891730.1349325
7753	34077000	34461000	34461000	33861000	33621000	33981000	33891956.5217391
7754	34074000	34458000	34458000	33858000	33618000	33978000	33892170.9145427
7755	34071000	34455000	34455000	33855000	33615000	33975000	33892397.3013493
7756	34068000	34452000	34452000	33852000	33612000	33972000	33892623.6881559
7757	34065000	34449000	34449000	33849000	33609000	33969000	33892850.0749625
7758	34062000	34446000	34446000	33846000	33606000	33966000	33893076.4617691
7759	34059000	34443000	34443000	33843000	33603000	33963000	33893302.8485757
7760	34056000	34440000	34440000	33840000	33600000	33960000	33893529.2353823
7761	34077000	34437000	34437000	33837000	33717000	33957000	33893743.6281859
7762	34074000	34434000	34434000	33834000	33714000	33954000	33893958.0209895
7763	34071000	34431000	34431000	33831000	33711000	33951000	33894160.4197901
7764	34068000	34428000	34428000	33828000	33708000	33948000	33894362.8185907
7765	34065000	34425000	34425000	33825000	33705000	33945000	33894565.2173913
7766	34086000	34422000	34422000	33822000	33822000	33942000	33894767.6161919
7767	34083000	34419000	34419000	33819000	33819000	33939000	33894970.0149925
7768	34080000	34416000	34416000	33816000	33816000	33936000	33895172.4137931
7769	34077000	34413000	34413000	33813000	33813000	33933000	33895374.8125937
7770	34098000	34410000	34530000	33810000	33810000	33930000	33895589.2053973
7771	34095000	34407000	34527000	33807000	33807000	33927000	33895803.5982009
7772	34092000	34404000	34524000	33804000	33804000	33924000	33896017.9910045
7773	34089000	34401000	34521000	33801000	33801000	33921000	33896232.3838081
7774	34086000	34398000	34518000	33798000	33798000	33918000	33896446.7766117
7775	34083000	34395000	34515000	33795000	33795000	33915000	33896661.1694153
7776	34080000	34392000	34512000	33792000	33792000	33912000	33896875.5622189
7777	34077000	34389000	34509000	33789000	33789000	33909000	33897089.9550225
7778	34074000	34386000	34506000	33786000	33786000	33906000	33897304.3478261
7779	34071000	34383000	34503000	33783000	33783000	33903000	33897518.7406297
7780	34068000	34380000	34500000	33780000	33780000	33900000	33897733.1334333
7781	34065000	34377000	34497000	33777000	33777000	33897000	33897947.5262369
7782	34062000	34374000	34494000	33774000	33774000	33894000	33898161.9190405
7783	34059000	34371000	34491000	33771000	33771000	33891000	33898376.3118441
7784	34080000	34488000	34488000	33768000	33768000	33888000	33898590.7046477
7785	34077000	34485000	34485000	33765000	33765000	33885000	33898805.0974513
7786	34098000	34482000	34482000	33882000	33762000	33882000	33899019.4902549
7787	34095000	34479000	34479000	33879000	33759000	33879000	33899269.8650675
7788	34092000	34476000	34476000	33876000	33756000	33876000	33899520.2398801
7789	34089000	34473000	34473000	33873000	33753000	33873000	33899770.6146927
7790	34086000	34470000	34470000	33870000	33750000	33870000	33900032.9835082
7791	34083000	34467000	34467000	33867000	33747000	33867000	33900295.3523238
7792	34080000	34464000	34464000	33864000	33744000	33864000	33900557.7211394
7793	34077000	34461000	34461000	33861000	33741000	33861000	33900808.095952
7794	34074000	34458000	34458000	33858000	33738000	33858000	33901058.4707646
7795	34071000	34455000	34455000	33855000	33735000	33855000	33901296.8515742
7796	34068000	34452000	34452000	33852000	33732000	33852000	33901535.2323838
7797	34065000	34449000	34449000	33849000	33729000	33849000	33901785.6071964
7798	34062000	34446000	34446000	33846000	33726000	33846000	33902035.982009
7799	34059000	34443000	34443000	33843000	33723000	33843000	33902286.3568216
7800	34056000	34440000	34440000	33840000	33720000	33840000	33902536.7316342
7801	34053000	34437000	34437000	33837000	33717000	33837000	33902787.1064468
7802	34050000	34434000	34434000	33834000	33714000	33834000	33903037.4812594
7803	34047000	34431000	34431000	33831000	33711000	33831000	33903287.856072
7804	34044000	34428000	34428000	33828000	33708000	33828000	33903550.2248876
7805	34041000	34425000	34425000	33825000	33705000	33825000	33903812.5937032
7806	34038000	34422000	34422000	33822000	33702000	33822000	33904074.9625187
7807	34035000	34419000	34419000	33819000	33699000	33819000	33904337.3313343
7808	34032000	34416000	34416000	33816000	33696000	33816000	33904599.7001499
7809	34029000	34413000	34413000	33813000	33693000	33813000	33904862.0689655
7810	34026000	34410000	34410000	33810000	33690000	33810000	33905124.4377811
7811	34023000	34407000	34407000	33807000	33687000	33807000	33905386.8065967
7812	34020000	34404000	34404000	33804000	33684000	33804000	33905649.1754123
7813	34017000	34401000	34401000	33801000	33681000	33801000	33905911.5442279
7814	34014000	34398000	34398000	33798000	33678000	33798000	33906173.9130435
7815	34011000	34395000	34395000	33795000	33675000	33795000	33906436.2818591
7816	34008000	34392000	34392000	33792000	33672000	33792000	33906698.6506747
7817	34005000	34389000	34389000	33789000	33669000	33789000	33906961.0194903
7818	34002000	34386000	34386000	33786000	33666000	33786000	33907235.3823088
7819	33999000	34383000	34383000	33783000	33663000	33783000	33907497.7511244
7820	33996000	34380000	34380000	33780000	33660000	33780000	33907760.11994
7821	33993000	34377000	34377000	33777000	33657000	33777000	33908010.4947526
7822	33990000	34374000	34374000	33774000	33654000	33774000	33908272.8635682
7823	33987000	34371000	34371000	33771000	33651000	33771000	33908535.2323838
7824	33984000	34368000	34368000	33768000	33648000	33768000	33908797.6011994
7825	34005000	34365000	34365000	33765000	33645000	33885000	33909059.970015
7826	34002000	34362000	34362000	33762000	33642000	33882000	33909322.3388306
7827	33999000	34359000	34359000	33759000	33639000	33879000	33909584.7076462
7828	33996000	34356000	34356000	33756000	33636000	33876000	33909847.0764618
7829	33993000	34353000	34353000	33753000	33633000	33873000	33910109.4452774
7830	33990000	34350000	34350000	33750000	33630000	33870000	33910371.814093
7831	34011000	34347000	34347000	33747000	33627000	33987000	33910634.1829085
7832	34008000	34344000	34344000	33744000	33624000	33984000	33910896.5517241
7833	34005000	34341000	34341000	33741000	33621000	33981000	33911158.9205397
7834	34002000	34338000	34338000	33738000	33618000	33978000	33911409.2953523
7835	33999000	34335000	34335000	33735000	33615000	33975000	33911659.6701649
7836	33996000	34332000	34332000	33732000	33612000	33972000	33911910.0449775
7837	33993000	34329000	34329000	33729000	33609000	33969000	33912148.4257871
7838	33990000	34326000	34326000	33726000	33606000	33966000	33912386.8065967
7839	33987000	34323000	34323000	33723000	33603000	33963000	33912625.1874063
7840	33984000	34320000	34320000	33720000	33600000	33960000	33912863.5682159
7841	33981000	34317000	34317000	33717000	33597000	33957000	33913113.9430285
7842	33978000	34314000	34314000	33714000	33594000	33954000	33913364.3178411
7843	33975000	34311000	34311000	33711000	33591000	33951000	33913614.6926537
7844	33972000	34308000	34308000	33708000	33588000	33948000	33913865.0674663
7845	33993000	34425000	34305000	33705000	33585000	33945000	33914127.4362819
7846	34014000	34422000	34302000	33702000	33702000	33942000	33914389.8050975
7847	34011000	34419000	34299000	33699000	33699000	33939000	33914652.173913
7848	34008000	34416000	34296000	33696000	33696000	33936000	33914914.5427286
7849	34005000	34413000	34293000	33693000	33693000	33933000	33915176.9115442
7850	34002000	34410000	34290000	33690000	33690000	33930000	33915439.2803598
7851	33999000	34407000	34287000	33687000	33687000	33927000	33915701.6491754
7852	33996000	34404000	34284000	33684000	33684000	33924000	33915976.011994
7853	33993000	34401000	34281000	33681000	33681000	33921000	33916250.3748126
7854	33990000	34398000	34278000	33678000	33678000	33918000	33916524.7376312
7855	33987000	34395000	34275000	33675000	33675000	33915000	33916811.0944528
7856	33984000	34392000	34272000	33672000	33672000	33912000	33917097.4512744
7857	33981000	34389000	34269000	33669000	33669000	33909000	33917383.808096
7858	34002000	34386000	34386000	33666000	33666000	33906000	33917670.1649175
7859	33999000	34383000	34383000	33663000	33663000	33903000	33917956.5217391
7860	33996000	34380000	34380000	33660000	33660000	33900000	33918230.8845577
7861	33993000	34377000	34377000	33657000	33657000	33897000	33918517.2413793
7862	33990000	34374000	34374000	33654000	33654000	33894000	33918803.5982009
7863	33987000	34371000	34371000	33651000	33651000	33891000	33919077.9610195
7864	33984000	34368000	34368000	33648000	33648000	33888000	33919352.3238381
7865	33981000	34365000	34365000	33645000	33645000	33885000	33919626.6866567
7866	33978000	34362000	34362000	33642000	33642000	33882000	33919901.0494753
7867	33975000	34359000	34359000	33639000	33639000	33879000	33920175.4122939
7868	33972000	34356000	34356000	33636000	33636000	33876000	33920425.7871064
7869	33969000	34353000	34353000	33633000	33633000	33873000	33920676.161919
7870	33966000	34350000	34350000	33630000	33630000	33870000	33920926.5367316
7871	33963000	34347000	34347000	33627000	33627000	33867000	33921176.9115442
7872	33960000	34344000	34344000	33624000	33624000	33864000	33921427.2863568
7873	33957000	34341000	34341000	33621000	33621000	33861000	33921677.6611694
7874	33954000	34338000	34338000	33618000	33618000	33858000	33921904.047976
7875	33975000	34335000	34455000	33615000	33615000	33855000	33922130.4347826
7876	33972000	34332000	34452000	33612000	33612000	33852000	33922356.8215892
7877	33969000	34329000	34449000	33609000	33609000	33849000	33922583.2083958
7878	33990000	34326000	34446000	33726000	33606000	33846000	33922821.5892054
7879	33987000	34323000	34443000	33723000	33603000	33843000	33923059.970015
7880	33984000	34320000	34440000	33720000	33600000	33840000	33923298.3508246
7881	33981000	34317000	34437000	33717000	33597000	33837000	33923536.7316342
7882	33978000	34314000	34434000	33714000	33594000	33834000	33923763.1184408
7883	33999000	34311000	34431000	33831000	33591000	33831000	33923989.5052474
7884	33996000	34308000	34428000	33828000	33588000	33828000	33924215.892054
7885	34017000	34425000	34425000	33825000	33585000	33825000	33924442.2788606
7886	34038000	34422000	34422000	33942000	33582000	33822000	33924656.6716642
7887	34035000	34419000	34419000	33939000	33579000	33819000	33924871.0644678
7888	34032000	34416000	34416000	33936000	33576000	33816000	33925085.4572714
7889	34029000	34413000	34413000	33933000	33573000	33813000	33925299.850075
7890	34050000	34410000	34410000	34050000	33570000	33810000	33925514.2428786
7891	34047000	34407000	34407000	34047000	33567000	33807000	33925728.6356822
7892	34068000	34404000	34404000	34044000	33564000	33924000	33925943.0284858
7893	34065000	34401000	34401000	34041000	33561000	33921000	33926145.4272864
7894	34062000	34398000	34398000	34038000	33558000	33918000	33926347.826087
7895	34059000	34395000	34395000	34035000	33555000	33915000	33926550.2248876
7896	34056000	34392000	34392000	34032000	33552000	33912000	33926752.6236882
7897	34053000	34389000	34389000	34029000	33549000	33909000	33926955.0224888
7898	34050000	34386000	34386000	34026000	33546000	33906000	33927157.4212894
7899	34047000	34383000	34383000	34023000	33543000	33903000	33927359.82009
7900	34044000	34380000	34380000	34020000	33540000	33900000	33927562.2188906
7901	34041000	34377000	34377000	34017000	33537000	33897000	33927764.6176912
7902	34038000	34374000	34374000	34014000	33534000	33894000	33927955.0224888
7903	34059000	34371000	34371000	34131000	33531000	33891000	33928145.4272864
7904	34056000	34368000	34368000	34128000	33528000	33888000	33928335.832084
7905	34053000	34365000	34365000	34125000	33525000	33885000	33928526.2368816
7906	34050000	34362000	34362000	34122000	33522000	33882000	33928716.6416792
7907	34047000	34359000	34359000	34119000	33519000	33879000	33928907.0464768
7908	34068000	34356000	34356000	34116000	33636000	33876000	33929085.4572714
7909	34065000	34353000	34353000	34113000	33633000	33873000	33929263.868066
7910	34062000	34350000	34350000	34110000	33630000	33870000	33929442.2788606
7911	34059000	34347000	34347000	34107000	33627000	33867000	33929608.6956522
7912	34056000	34344000	34344000	34104000	33624000	33864000	33929775.1124438
7913	34053000	34341000	34341000	34101000	33621000	33861000	33929941.5292354
7914	34050000	34338000	34338000	34098000	33618000	33858000	33930119.94003
7915	34047000	34335000	34335000	34095000	33615000	33855000	33930298.3508246
7916	34044000	34332000	34332000	34092000	33612000	33852000	33930476.7616192
7917	34041000	34329000	34329000	34089000	33609000	33849000	33930643.1784108
7918	34038000	34326000	34326000	34086000	33606000	33846000	33930809.5952024
7919	34035000	34323000	34323000	34083000	33603000	33843000	33930976.011994
7920	34032000	34320000	34320000	34080000	33600000	33840000	33931130.4347826
7921	34029000	34317000	34317000	34077000	33597000	33837000	33931284.8575712
7922	34026000	34314000	34314000	34074000	33594000	33834000	33931439.2803598
7923	34023000	34311000	34311000	34071000	33591000	33831000	33931593.7031484
7924	34020000	34308000	34308000	34068000	33588000	33828000	33931748.125937
7925	34017000	34305000	34305000	34065000	33585000	33825000	33931902.5487256
7926	34038000	34302000	34302000	34062000	33702000	33822000	33932056.9715142
7927	34035000	34299000	34299000	34059000	33699000	33819000	33932211.3943028
7928	34032000	34296000	34296000	34056000	33696000	33816000	33932353.8230885
7929	34029000	34293000	34293000	34053000	33693000	33813000	33932496.2518741
7930	34026000	34290000	34290000	34050000	33690000	33810000	33932638.6806597
7931	34023000	34287000	34287000	34047000	33687000	33807000	33932781.1094453
7932	34020000	34284000	34284000	34044000	33684000	33804000	33932923.5382309
7933	34017000	34281000	34281000	34041000	33681000	33801000	33933065.9670165
7934	34014000	34278000	34278000	34038000	33678000	33798000	33933208.3958021
7935	34011000	34275000	34275000	34035000	33675000	33795000	33933350.8245877
7936	34008000	34272000	34272000	34032000	33672000	33792000	33933493.2533733
7937	34005000	34269000	34269000	34029000	33669000	33789000	33933647.6761619
7938	34026000	34386000	34266000	34026000	33666000	33786000	33933814.0929535
7939	34047000	34383000	34263000	34143000	33663000	33783000	33933980.5097451
7940	34044000	34380000	34260000	34140000	33660000	33780000	33934134.9325337
7941	34041000	34377000	34257000	34137000	33657000	33777000	33934301.3493253
7942	34038000	34374000	34254000	34134000	33654000	33774000	33934467.7661169
7943	34035000	34371000	34251000	34131000	33651000	33771000	33934634.1829085
7944	34032000	34368000	34248000	34128000	33648000	33768000	33934800.5997002
7945	34029000	34365000	34245000	34125000	33645000	33765000	33934967.0164918
7946	34026000	34362000	34242000	34122000	33642000	33762000	33935133.4332834
7947	34023000	34359000	34239000	34119000	33639000	33759000	33935299.850075
7948	34020000	34356000	34236000	34116000	33636000	33756000	33935454.2728636
7949	34017000	34353000	34233000	34113000	33633000	33753000	33935608.6956522
7950	34014000	34350000	34230000	34110000	33630000	33750000	33935751.1244378
7951	34011000	34347000	34227000	34107000	33627000	33747000	33935893.5532234
7952	34008000	34344000	34224000	34104000	33624000	33744000	33936035.982009
7953	34005000	34341000	34221000	34101000	33621000	33741000	33936178.4107946
7954	34002000	34338000	34218000	34098000	33618000	33738000	33936320.8395802
7955	33999000	34335000	34215000	34095000	33615000	33735000	33936463.2683658
7956	33996000	34332000	34212000	34092000	33612000	33732000	33936617.6911544
7957	33993000	34329000	34209000	34089000	33609000	33729000	33936772.113943
7958	33990000	34326000	34206000	34086000	33606000	33726000	33936938.5307346
7959	33987000	34323000	34203000	34083000	33603000	33723000	33937104.9475262
7960	33984000	34320000	34200000	34080000	33600000	33720000	33937271.3643178
7961	33981000	34317000	34197000	34077000	33597000	33717000	33937425.7871064
7962	33978000	34314000	34194000	34074000	33594000	33714000	33937592.2038981
7963	33975000	34311000	34191000	34071000	33591000	33711000	33937758.6206897
7964	33996000	34308000	34188000	34068000	33588000	33828000	33937913.0434783
7965	33993000	34305000	34185000	34065000	33585000	33825000	33938067.4662669
7966	33990000	34302000	34182000	34062000	33582000	33822000	33938221.8890555
7967	33987000	34299000	34179000	34059000	33579000	33819000	33938376.3118441
