envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
7552	34704000	34704000	34944000	34584000	34824000	34464000	34597937.0314843
7553	34701000	34701000	34941000	34581000	34821000	34461000	34598703.1484258
7554	34698000	34698000	34938000	34578000	34818000	34458000	34599469.2653673
7555	34695000	34695000	34935000	34575000	34815000	34455000	34600235.3823089
7556	34692000	34692000	34932000	34572000	34812000	34452000	34601001.4992504
7557	34689000	34689000	34929000	34569000	34809000	34449000	34601779.6101949
7558	34686000	34686000	34926000	34566000	34806000	34446000	34602557.7211394
7559	34683000	34683000	34923000	34563000	34803000	34443000	34603311.844078
7560	34680000	34680000	34920000	34560000	34800000	34440000	34604053.9730135
7561	34677000	34677000	34917000	34557000	34797000	34437000	34604796.101949
7562	34674000	34674000	34914000	34554000	34794000	34434000	34605538.2308846
7563	34671000	34671000	34911000	34551000	34791000	34431000	34606280.3598201
7564	34668000	34668000	34908000	34548000	34788000	34428000	34607034.4827586
7565	34689000	34665000	34905000	34545000	34785000	34545000	34607788.6056972
7566	34686000	34662000	34902000	34542000	34782000	34542000	34608542.7286357
7567	34683000	34659000	34899000	34539000	34779000	34539000	34609296.8515742
7568	34680000	34656000	34896000	34536000	34776000	34536000	34610038.9805097
7569	34677000	34653000	34893000	34533000	34773000	34533000	34610781.1094453
7570	34674000	34650000	34890000	34530000	34770000	34530000	34611523.2383808
7571	34671000	34647000	34887000	34527000	34767000	34527000	34612265.3673163
7572	34668000	34644000	34884000	34524000	34764000	34524000	34612995.5022489
7573	34665000	34641000	34881000	34521000	34761000	34521000	34613725.6371814
7574	34686000	34638000	34878000	34638000	34758000	34518000	34614455.7721139
7575	34683000	34635000	34875000	34635000	34755000	34515000	34615185.9070465
7576	34680000	34632000	34872000	34632000	34752000	34512000	34615916.041979
7577	34677000	34629000	34869000	34629000	34749000	34509000	34616646.1769115
7578	34674000	34626000	34866000	34626000	34746000	34506000	34617376.3118441
7579	34695000	34623000	34863000	34623000	34743000	34623000	34618106.4467766
7580	34692000	34620000	34860000	34620000	34740000	34620000	34618836.5817091
7581	34689000	34617000	34857000	34617000	34737000	34617000	34619566.7166417
7582	34686000	34614000	34854000	34614000	34734000	34614000	34620296.8515742
7583	34683000	34611000	34851000	34611000	34731000	34611000	34621038.9805097
7584	34680000	34608000	34848000	34608000	34728000	34608000	34621781.1094453
7585	34677000	34605000	34845000	34605000	34725000	34605000	34622523.2383808
7586	34674000	34602000	34842000	34602000	34722000	34602000	34623265.3673163
7587	34671000	34599000	34839000	34599000	34719000	34599000	34624007.4962519
7588	34668000	34596000	34836000	34596000	34716000	34596000	34624749.6251874
7589	34665000	34593000	34833000	34593000	34713000	34593000	34625491.7541229
7590	34662000	34590000	34830000	34590000	34710000	34590000	34626233.8830585
7591	34659000	34587000	34827000	34587000	34707000	34587000	34626988.005997
7592	34656000	34584000	34824000	34584000	34704000	34584000	34627754.1229385
7593	34653000	34581000	34821000	34581000	34701000	34581000	34628520.2398801
7594	34650000	34578000	34818000	34578000	34698000	34578000	34629274.3628186
7595	34647000	34575000	34815000	34575000	34695000	34575000	34630028.4857571
7596	34668000	34572000	34812000	34572000	34692000	34692000	34630782.6086956
7597	34689000	34689000	34809000	34569000	34689000	34689000	34631536.7316342
7598	34686000	34686000	34806000	34566000	34686000	34686000	34632290.8545727
7599	34683000	34683000	34803000	34563000	34683000	34683000	34633044.9775112
7600	34680000	34680000	34800000	34560000	34680000	34680000	34633799.1004498
7601	34677000	34677000	34797000	34557000	34677000	34677000	34634565.2173913
7602	34674000	34674000	34794000	34554000	34674000	34674000	34635331.3343328
7603	34671000	34671000	34791000	34551000	34671000	34671000	34636097.4512744
7604	34668000	34668000	34788000	34548000	34668000	34668000	34636863.5682159
7605	34665000	34665000	34785000	34545000	34665000	34665000	34637629.6851574
7606	34662000	34662000	34782000	34542000	34662000	34662000	34638395.802099
7607	34683000	34659000	34779000	34539000	34779000	34659000	34639161.9190405
7608	34680000	34656000	34776000	34536000	34776000	34656000	34639928.035982
7609	34677000	34653000	34773000	34533000	34773000	34653000	34640694.1529235
7610	34674000	34650000	34770000	34530000	34770000	34650000	34641460.2698651
7611	34671000	34647000	34767000	34527000	34767000	34647000	34642226.3868066
7612	34692000	34644000	34764000	34524000	34764000	34764000	34643004.4977511
7613	34689000	34641000	34761000	34521000	34761000	34761000	34643782.6086956
7614	34686000	34638000	34758000	34518000	34758000	34758000	34644560.7196402
7615	34683000	34635000	34755000	34515000	34755000	34755000	34645338.8305847
7616	34680000	34632000	34752000	34512000	34752000	34752000	34646116.9415292
7617	34701000	34629000	34749000	34509000	34749000	34869000	34646895.0524738
7618	34698000	34626000	34746000	34506000	34746000	34866000	34647673.1634183
7619	34695000	34623000	34743000	34503000	34743000	34863000	34648451.2743628
7620	34716000	34620000	34740000	34620000	34740000	34860000	34649229.3853074
7621	34737000	34737000	34737000	34617000	34737000	34857000	34649995.5022489
7622	34734000	34734000	34734000	34614000	34734000	34854000	34650749.6251874
7623	34731000	34731000	34731000	34611000	34731000	34851000	34651503.7481259
7624	34728000	34728000	34728000	34608000	34728000	34848000	34652245.8770615
7625	34725000	34725000	34725000	34605000	34725000	34845000	34653000
7626	34722000	34722000	34722000	34602000	34722000	34842000	34653754.1229385
7627	34719000	34719000	34719000	34599000	34719000	34839000	34654508.2458771
7628	34716000	34716000	34716000	34596000	34716000	34836000	34655250.3748126
7629	34713000	34713000	34713000	34593000	34713000	34833000	34655992.5037481
7630	34710000	34710000	34710000	34590000	34710000	34830000	34656734.6326837
7631	34707000	34707000	34707000	34587000	34707000	34827000	34657476.7616192
7632	34704000	34704000	34704000	34584000	34704000	34824000	34658218.8905547
7633	34725000	34701000	34701000	34701000	34701000	34821000	34658961.0194903
7634	34722000	34698000	34698000	34698000	34698000	34818000	34659703.1484258
7635	34719000	34695000	34695000	34695000	34695000	34815000	34660457.2713643
7636	34716000	34692000	34692000	34692000	34692000	34812000	34661211.3943028
7637	34713000	34689000	34689000	34689000	34689000	34809000	34661965.5172414
7638	34710000	34686000	34686000	34686000	34686000	34806000	34662731.6341829
7639	34707000	34683000	34683000	34683000	34683000	34803000	34663497.7511244
7640	34704000	34680000	34680000	34680000	34680000	34800000	34664263.868066
7641	34701000	34677000	34677000	34677000	34677000	34797000	34665017.9910045
7642	34698000	34674000	34674000	34674000	34674000	34794000	34665772.113943
7643	34695000	34671000	34671000	34671000	34671000	34791000	34666526.2368816
7644	34692000	34668000	34668000	34668000	34668000	34788000	34667280.3598201
7645	34689000	34665000	34665000	34665000	34665000	34785000	34668046.4767616
7646	34686000	34662000	34662000	34662000	34662000	34782000	34668812.5937032
7647	34707000	34659000	34779000	34659000	34659000	34779000	34669578.7106447
7648	34704000	34656000	34776000	34656000	34656000	34776000	34670344.8275862
7649	34701000	34653000	34773000	34653000	34653000	34773000	34671122.9385307
7650	34722000	34650000	34770000	34650000	34650000	34890000	34671901.0494753
7651	34767000	34767000	34767000	34647000	34647000	35007000	34672667.1664168
7652	34764000	34764000	34764000	34644000	34644000	35004000	34673433.2833583
7653	34761000	34761000	34761000	34641000	34641000	35001000	34674211.3943028
7654	34758000	34758000	34758000	34638000	34638000	34998000	34674977.5112444
7655	34755000	34755000	34755000	34635000	34635000	34995000	34675743.6281859
7656	34752000	34752000	34752000	34632000	34632000	34992000	34676509.7451274
7657	34749000	34749000	34749000	34629000	34629000	34989000	34677275.862069
7658	34770000	34866000	34746000	34626000	34626000	34986000	34678041.9790105
7659	34791000	34863000	34743000	34743000	34623000	34983000	34678784.107946
7660	34788000	34860000	34740000	34740000	34620000	34980000	34679514.2428786
7661	34785000	34857000	34737000	34737000	34617000	34977000	34680244.3778111
7662	34782000	34854000	34734000	34734000	34614000	34974000	34680974.5127436
7663	34779000	34851000	34731000	34731000	34611000	34971000	34681704.6476762
7664	34776000	34848000	34728000	34728000	34608000	34968000	34682434.7826087
7665	34773000	34845000	34725000	34725000	34605000	34965000	34683164.9175412
7666	34770000	34842000	34722000	34722000	34602000	34962000	34683895.0524738
7667	34767000	34839000	34719000	34719000	34599000	34959000	34684625.1874063
7668	34788000	34836000	34716000	34836000	34596000	34956000	34685355.3223388
7669	34785000	34833000	34713000	34833000	34593000	34953000	34686085.4572714
7670	34782000	34830000	34710000	34830000	34590000	34950000	34686815.5922039
7671	34779000	34827000	34707000	34827000	34587000	34947000	34687545.7271364
7672	34776000	34824000	34704000	34824000	34584000	34944000	34688275.862069
7673	34821000	34821000	34701000	34821000	34701000	35061000	34689005.9970015
7674	34818000	34818000	34698000	34818000	34698000	35058000	34689736.131934
7675	34815000	34815000	34695000	34815000	34695000	35055000	34690454.2728636
7676	34812000	34812000	34692000	34812000	34692000	35052000	34691160.4197901
7677	34809000	34809000	34689000	34809000	34689000	35049000	34691866.5667166
7678	34806000	34806000	34686000	34806000	34686000	35046000	34692584.7076462
7679	34803000	34803000	34683000	34803000	34683000	35043000	34693290.8545727
7680	34800000	34800000	34680000	34800000	34680000	35040000	34693997.0014993
7681	34797000	34797000	34677000	34797000	34677000	35037000	34694703.1484258
7682	34794000	34794000	34674000	34794000	34674000	35034000	34695409.2953523
7683	34791000	34791000	34671000	34791000	34671000	35031000	34696103.4482759
7684	34788000	34788000	34668000	34788000	34668000	35028000	34696797.6011994
7685	34785000	34785000	34665000	34785000	34665000	35025000	34697491.7541229
7686	34782000	34782000	34662000	34782000	34662000	35022000	34698185.9070465
7687	34779000	34779000	34659000	34779000	34659000	35019000	34698880.05997
7688	34776000	34776000	34656000	34776000	34656000	35016000	34699586.2068966
7689	34773000	34773000	34653000	34773000	34653000	35013000	34700292.3538231
7690	34770000	34770000	34650000	34770000	34650000	35010000	34700998.5007496
7691	34767000	34767000	34647000	34767000	34647000	35007000	34701680.6596702
7692	34764000	34764000	34644000	34764000	34644000	35004000	34702362.8185907
7693	34761000	34761000	34641000	34761000	34641000	35001000	34703044.9775112
7694	34758000	34758000	34638000	34758000	34638000	34998000	34703715.1424288
7695	34755000	34755000	34635000	34755000	34635000	34995000	34704385.3073463
7696	34776000	34872000	34632000	34752000	34632000	34992000	34705055.4722639
7697	34773000	34869000	34629000	34749000	34629000	34989000	34705737.6311844
7698	34770000	34866000	34626000	34746000	34626000	34986000	34706419.7901049
7699	34767000	34863000	34623000	34743000	34623000	34983000	34707089.9550225
7700	34764000	34860000	34620000	34740000	34620000	34980000	34707760.11994
7701	34761000	34857000	34617000	34737000	34617000	34977000	34708430.2848576
7702	34758000	34854000	34614000	34734000	34614000	34974000	34709100.4497751
7703	34755000	34851000	34611000	34731000	34611000	34971000	34709770.6146927
7704	34776000	34968000	34608000	34728000	34608000	34968000	34710428.7856072
7705	34773000	34965000	34605000	34725000	34605000	34965000	34711086.9565217
7706	34770000	34962000	34602000	34722000	34602000	34962000	34711745.1274363
7707	34791000	35079000	34599000	34719000	34599000	34959000	34712403.2983508
7708	34812000	35076000	34596000	34716000	34596000	35076000	34713061.4692654
7709	34809000	35073000	34593000	34713000	34593000	35073000	34713719.6401799
7710	34806000	35070000	34590000	34710000	34590000	35070000	34714377.8110945
7711	34803000	35067000	34587000	34707000	34587000	35067000	34715035.982009
7712	34800000	35064000	34584000	34704000	34584000	35064000	34715694.1529235
7713	34797000	35061000	34581000	34701000	34581000	35061000	34716352.3238381
7714	34794000	35058000	34578000	34698000	34578000	35058000	34717010.4947526
7715	34791000	35055000	34575000	34695000	34575000	35055000	34717668.6656672
7716	34788000	35052000	34572000	34692000	34572000	35052000	34718326.8365817
7717	34785000	35049000	34569000	34689000	34569000	35049000	34718985.0074963
7718	34806000	35046000	34566000	34686000	34566000	35166000	34719643.1784108
7719	34803000	35043000	34563000	34683000	34563000	35163000	34720301.3493253
7720	34800000	35040000	34560000	34680000	34560000	35160000	34720959.5202399
7721	34797000	35037000	34557000	34677000	34557000	35157000	34721617.6911544
7722	34794000	35034000	34554000	34674000	34554000	35154000	34722275.862069
7723	34791000	35031000	34551000	34671000	34551000	35151000	34722934.0329835
7724	34788000	35028000	34548000	34668000	34548000	35148000	34723580.2098951
7725	34785000	35025000	34545000	34665000	34545000	35145000	34724226.3868066
7726	34782000	35022000	34542000	34662000	34542000	35142000	34724872.5637181
7727	34779000	35019000	34539000	34659000	34539000	35139000	34725518.7406297
7728	34800000	35016000	34536000	34656000	34536000	35256000	34726176.9115442
7729	34797000	35013000	34533000	34653000	34533000	35253000	34726835.0824588
7730	34794000	35010000	34530000	34650000	34530000	35250000	34727493.2533733
7731	34791000	35007000	34527000	34647000	34527000	35247000	34728151.4242879
7732	34788000	35004000	34524000	34644000	34524000	35244000	34728821.5892054
7733	34785000	35001000	34521000	34641000	34521000	35241000	34729491.7541229
7734	34782000	34998000	34518000	34638000	34518000	35238000	34730161.9190405
7735	34779000	34995000	34515000	34635000	34515000	35235000	34730832.083958
7736	34776000	34992000	34512000	34632000	34512000	35232000	34731514.2428786
7737	34773000	34989000	34509000	34629000	34509000	35229000	34732196.4017991
7738	34770000	34986000	34506000	34626000	34506000	35226000	34732878.5607196
7739	34767000	34983000	34503000	34623000	34503000	35223000	34733572.7136432
7740	34764000	34980000	34500000	34620000	34500000	35220000	34734266.8665667
7741	34761000	34977000	34497000	34617000	34497000	35217000	34734961.0194903
7742	34758000	34974000	34494000	34614000	34494000	35214000	34735655.1724138
7743	34755000	34971000	34491000	34611000	34491000	35211000	34736361.3193403
7744	34752000	34968000	34488000	34608000	34488000	35208000	34737067.4662669
7745	34749000	34965000	34485000	34605000	34485000	35205000	34737761.6191904
7746	34746000	34962000	34482000	34602000	34482000	35202000	34738455.7721139
7747	34743000	34959000	34479000	34599000	34479000	35199000	34739149.9250375
7748	34740000	34956000	34476000	34596000	34476000	35196000	34739832.083958
7749	34761000	34953000	34593000	34593000	34473000	35193000	34740514.2428786
7750	34758000	34950000	34590000	34590000	34470000	35190000	34741196.4017991
7751	34755000	34947000	34587000	34587000	34467000	35187000	34741878.5607196
7752	34752000	34944000	34584000	34584000	34464000	35184000	34742548.7256372
7753	34749000	34941000	34581000	34581000	34461000	35181000	34743230.8845577
7754	34746000	34938000	34578000	34578000	34458000	35178000	34743913.0434783
7755	34743000	34935000	34575000	34575000	34455000	35175000	34744595.2023988
7756	34740000	34932000	34572000	34572000	34452000	35172000	34745277.3613193
7757	34761000	34929000	34689000	34569000	34449000	35169000	34745959.5202399
7758	34758000	34926000	34686000	34566000	34446000	35166000	34746641.6791604
7759	34755000	34923000	34683000	34563000	34443000	35163000	34747323.838081
7760	34752000	34920000	34680000	34560000	34440000	35160000	34748005.9970015
7761	34749000	34917000	34677000	34557000	34437000	35157000	34748676.161919
7762	34746000	34914000	34674000	34554000	34434000	35154000	34749346.3268366
7763	34743000	34911000	34671000	34551000	34431000	35151000	34750028.4857571
7764	34740000	34908000	34668000	34548000	34428000	35148000	34750710.6446777
7765	34737000	34905000	34665000	34545000	34425000	35145000	34751392.8035982
7766	34734000	34902000	34662000	34542000	34422000	35142000	34752074.9625187
7767	34731000	34899000	34659000	34539000	34419000	35139000	34752757.1214393
7768	34728000	34896000	34656000	34536000	34416000	35136000	34753451.2743628
7769	34749000	34893000	34773000	34533000	34413000	35133000	34754133.4332834
7770	34746000	34890000	34770000	34530000	34410000	35130000	34754815.5922039
7771	34743000	34887000	34767000	34527000	34407000	35127000	34755497.7511244
7772	34740000	34884000	34764000	34524000	34404000	35124000	34756191.904048
7773	34737000	34881000	34761000	34521000	34401000	35121000	34756886.0569715
7774	34734000	34878000	34758000	34518000	34398000	35118000	34757580.2098951
7775	34731000	34875000	34755000	34515000	34395000	35115000	34758274.3628186
7776	34752000	34992000	34752000	34512000	34392000	35112000	34758968.5157421
7777	34749000	34989000	34749000	34509000	34389000	35109000	34759662.6686657
7778	34746000	34986000	34746000	34506000	34386000	35106000	34760356.8215892
7779	34767000	34983000	34743000	34503000	34383000	35223000	34761038.9805097
7780	34764000	34980000	34740000	34500000	34380000	35220000	34761709.1454273
7781	34761000	34977000	34737000	34497000	34377000	35217000	34762379.3103448
7782	34758000	34974000	34734000	34494000	34374000	35214000	34763049.4752624
7783	34755000	34971000	34731000	34491000	34371000	35211000	34763719.6401799
7784	34752000	34968000	34728000	34488000	34368000	35208000	34764401.7991005
7785	34773000	34965000	34725000	34485000	34365000	35325000	34765083.958021
7786	34794000	34962000	34722000	34482000	34482000	35322000	34765766.1169415
7787	34815000	34959000	34719000	34479000	34479000	35439000	34766448.2758621
7788	34812000	34956000	34716000	34476000	34476000	35436000	34767130.4347826
7789	34809000	34953000	34713000	34473000	34473000	35433000	34767812.5937032
7790	34806000	34950000	34710000	34470000	34470000	35430000	34768482.7586207
7791	34803000	34947000	34707000	34467000	34467000	35427000	34769152.9235382
7792	34800000	34944000	34704000	34464000	34464000	35424000	34769823.0884558
7793	34797000	34941000	34701000	34461000	34461000	35421000	34770493.2533733
7794	34794000	34938000	34698000	34458000	34458000	35418000	34771163.4182909
7795	34791000	34935000	34695000	34455000	34455000	35415000	34771833.5832084
7796	34788000	34932000	34692000	34452000	34452000	35412000	34772491.7541229
7797	34809000	35049000	34689000	34449000	34449000	35409000	34773149.9250375
7798	34806000	35046000	34686000	34446000	34446000	35406000	34773796.101949
7799	34803000	35043000	34683000	34443000	34443000	35403000	34774442.2788606
7800	34800000	35040000	34680000	34440000	34440000	35400000	34775076.4617691
7801	34797000	35037000	34677000	34437000	34437000	35397000	34775710.6446777
7802	34794000	35034000	34674000	34434000	34434000	35394000	34776344.8275862
7803	34791000	35031000	34671000	34431000	34431000	35391000	34776979.0104948
7804	34812000	35028000	34668000	34548000	34428000	35388000	34777613.1934033
7805	34809000	35025000	34665000	34545000	34425000	35385000	34778247.3763118
7806	34806000	35022000	34662000	34542000	34422000	35382000	34778881.5592204
7807	34803000	35019000	34659000	34539000	34419000	35379000	34779527.7361319
7808	34824000	35016000	34656000	34656000	34416000	35376000	34780173.9130435
7809	34821000	35013000	34653000	34653000	34413000	35373000	34780796.101949
7810	34818000	35010000	34650000	34650000	34410000	35370000	34781406.2968516
7811	34839000	35007000	34647000	34767000	34407000	35367000	34782016.4917541
7812	34836000	35004000	34644000	34764000	34404000	35364000	34782638.6806597
7813	34833000	35001000	34641000	34761000	34401000	35361000	34783260.8695652
7814	34830000	34998000	34638000	34758000	34398000	35358000	34783883.0584708
7815	34827000	34995000	34635000	34755000	34395000	35355000	34784505.2473763
7816	34824000	34992000	34632000	34752000	34392000	35352000	34785115.4422789
7817	34821000	34989000	34629000	34749000	34389000	35349000	34785713.6431784
7818	34818000	34986000	34626000	34746000	34386000	35346000	34786299.850075
7819	34839000	34983000	34623000	34863000	34383000	35343000	34786886.0569715
7820	34836000	34980000	34620000	34860000	34380000	35340000	34787472.2638681
7821	34833000	34977000	34617000	34857000	34377000	35337000	34788058.4707646
7822	34854000	34974000	34614000	34854000	34494000	35334000	34788644.6776612
7823	34851000	34971000	34611000	34851000	34491000	35331000	34789230.8845577
7824	34848000	34968000	34608000	34848000	34488000	35328000	34789805.0974513
7825	34845000	34965000	34605000	34845000	34485000	35325000	34790379.3103448
7826	34842000	34962000	34602000	34842000	34482000	35322000	34790953.5232384
7827	34839000	34959000	34599000	34839000	34479000	35319000	34791527.7361319
7828	34836000	34956000	34596000	34836000	34476000	35316000	34792101.9490255
7829	34857000	34953000	34593000	34833000	34593000	35313000	34792676.161919
7830	34854000	34950000	34590000	34830000	34590000	35310000	34793238.3808096
7831	34851000	34947000	34587000	34827000	34587000	35307000	34793800.5997002
7832	34848000	34944000	34584000	34824000	34584000	35304000	34794374.8125937
7833	34845000	34941000	34581000	34821000	34581000	35301000	34794949.0254873
7834	34842000	34938000	34578000	34818000	34578000	35298000	34795523.2383808
7835	34839000	34935000	34575000	34815000	34575000	35295000	34796109.4452774
7836	34836000	34932000	34572000	34812000	34572000	35292000	34796695.6521739
7837	34833000	34929000	34569000	34809000	34569000	35289000	34797269.8650675
7838	34830000	34926000	34566000	34806000	34566000	35286000	34797844.077961
7839	34827000	34923000	34563000	34803000	34563000	35283000	34798418.2908546
7840	34824000	34920000	34560000	34800000	34560000	35280000	34798992.5037481
7841	34821000	34917000	34557000	34797000	34557000	35277000	34799566.7166417
7842	34866000	35034000	34554000	34794000	34674000	35274000	34800140.9295352
7843	34863000	35031000	34551000	34791000	34671000	35271000	34800715.1424288
7844	34860000	35028000	34548000	34788000	34668000	35268000	34801301.3493253
7845	34881000	35025000	34665000	34785000	34665000	35265000	34801887.5562219
7846	34902000	35022000	34662000	34782000	34782000	35262000	34802461.7691154
7847	34899000	35019000	34659000	34779000	34779000	35259000	34803035.982009
7848	34896000	35016000	34656000	34776000	34776000	35256000	34803622.1889055
7849	34893000	35013000	34653000	34773000	34773000	35253000	34804196.4017991
7850	34890000	35010000	34650000	34770000	34770000	35250000	34804770.6146927
7851	34887000	35007000	34647000	34767000	34767000	35247000	34805344.8275862
7852	34884000	35004000	34644000	34764000	34764000	35244000	34805919.0404798
7853	34881000	35001000	34641000	34761000	34761000	35241000	34806493.2533733
7854	34902000	34998000	34758000	34758000	34758000	35238000	34807067.4662669
7855	34923000	34995000	34875000	34755000	34755000	35235000	34807641.6791604
7856	34920000	34992000	34872000	34752000	34752000	35232000	34808215.892054
7857	34917000	34989000	34869000	34749000	34749000	35229000	34808790.1049475
7858	34962000	34986000	34866000	34746000	34866000	35346000	34809376.3118441
7859	34959000	34983000	34863000	34743000	34863000	35343000	34809962.5187406
7860	34956000	34980000	34860000	34740000	34860000	35340000	34810548.7256372
7861	34953000	34977000	34857000	34737000	34857000	35337000	34811134.9325337
7862	34950000	34974000	34854000	34734000	34854000	35334000	34811721.1394303
7863	34947000	34971000	34851000	34731000	34851000	35331000	34812307.3463268
7864	34944000	34968000	34848000	34728000	34848000	35328000	34812881.5592204
7865	34941000	34965000	34845000	34725000	34845000	35325000	34813455.7721139
7866	34938000	34962000	34842000	34722000	34842000	35322000	34814029.9850075
7867	34935000	34959000	34839000	34719000	34839000	35319000	34814604.197901
7868	34932000	34956000	34836000	34716000	34836000	35316000	34815190.4047976
7869	34929000	34953000	34833000	34713000	34833000	35313000	34815764.6176912
7870	34926000	34950000	34830000	34710000	34830000	35310000	34816338.8305847
7871	34923000	34947000	34827000	34707000	34827000	35307000	34816925.0374813
7872	34920000	34944000	34824000	34704000	34824000	35304000	34817523.2383808
7873	34917000	34941000	34821000	34701000	34821000	35301000	34818121.4392804
7874	34914000	34938000	34818000	34698000	34818000	35298000	34818719.6401799
7875	34911000	34935000	34815000	34695000	34815000	35295000	34819329.8350825
7876	34908000	34932000	34812000	34692000	34812000	35292000	34819928.035982
7877	34905000	34929000	34809000	34689000	34809000	35289000	34820526.2368816
7878	34902000	34926000	34806000	34686000	34806000	35286000	34821124.4377811
7879	34899000	34923000	34803000	34683000	34803000	35283000	34821722.6386807
7880	34920000	34920000	34800000	34680000	34800000	35400000	34822320.8395802
7881	34917000	34917000	34797000	34677000	34797000	35397000	34822919.0404798
7882	34914000	34914000	34794000	34674000	34794000	35394000	34823517.2413793
7883	34911000	34911000	34791000	34671000	34791000	35391000	34824115.4422789
7884	34908000	34908000	34788000	34668000	34788000	35388000	34824701.6491754
7885	34905000	34905000	34785000	34665000	34785000	35385000	34825299.850075
7886	34902000	34902000	34782000	34662000	34782000	35382000	34825898.0509745
7887	34899000	34899000	34779000	34659000	34779000	35379000	34826496.2518741
7888	34896000	34896000	34776000	34656000	34776000	35376000	34827094.4527736
7889	34893000	34893000	34773000	34653000	34773000	35373000	34827692.6536732
7890	34890000	34890000	34770000	34650000	34770000	35370000	34828290.8545727
7891	34887000	34887000	34767000	34647000	34767000	35367000	34828901.0494753
7892	34884000	34884000	34764000	34644000	34764000	35364000	34829511.2443778
7893	34881000	34881000	34761000	34641000	34761000	35361000	34830121.4392804
7894	34878000	34878000	34758000	34638000	34758000	35358000	34830731.6341829
7895	34875000	34875000	34755000	34635000	34755000	35355000	34831341.8290855
7896	34872000	34872000	34752000	34632000	34752000	35352000	34831952.023988
7897	34869000	34869000	34749000	34629000	34749000	35349000	34832562.2188906
7898	34866000	34866000	34746000	34626000	34746000	35346000	34833172.4137931
7899	34863000	34863000	34743000	34623000	34743000	35343000	34833782.6086956
7900	34860000	34860000	34740000	34620000	34740000	35340000	34834392.8035982
7901	34857000	34857000	34737000	34617000	34737000	35337000	34835002.9985008
7902	34854000	34854000	34734000	34614000	34734000	35334000	34835613.1934033
7903	34851000	34851000	34731000	34611000	34731000	35331000	34836223.3883059
7904	34848000	34848000	34728000	34608000	34728000	35328000	34836833.5832084
7905	34845000	34845000	34725000	34605000	34725000	35325000	34837455.7721139
7906	34842000	34842000	34722000	34602000	34722000	35322000	34838077.9610195
7907	34839000	34839000	34719000	34599000	34719000	35319000	34838700.149925
7908	34836000	34836000	34716000	34596000	34716000	35316000	34839322.3388306
7909	34833000	34833000	34713000	34593000	34713000	35313000	34839944.5277361
7910	34830000	34830000	34710000	34590000	34710000	35310000	34840566.7166417
7911	34827000	34827000	34707000	34587000	34707000	35307000	34841188.9055472
7912	34824000	34824000	34704000	34584000	34704000	35304000	34841811.0944528
7913	34821000	34821000	34701000	34581000	34701000	35301000	34842433.2833583
7914	34818000	34818000	34698000	34578000	34698000	35298000	34843043.4782609
7915	34839000	34815000	34815000	34575000	34695000	35295000	34843653.6731634
7916	34836000	34812000	34812000	34572000	34692000	35292000	34844263.868066
7917	34833000	34809000	34809000	34569000	34689000	35289000	34844874.0629685
7918	34830000	34806000	34806000	34566000	34686000	35286000	34845484.2578711
7919	34827000	34803000	34803000	34563000	34683000	35283000	34846094.4527736
7920	34824000	34800000	34800000	34560000	34680000	35280000	34846704.6476762
7921	34821000	34797000	34797000	34557000	34677000	35277000	34847314.8425787
7922	34842000	34794000	34794000	34554000	34794000	35274000	34847925.0374813
7923	34839000	34791000	34791000	34551000	34791000	35271000	34848535.2323838
7924	34836000	34788000	34788000	34548000	34788000	35268000	34849145.4272864
7925	34833000	34785000	34785000	34545000	34785000	35265000	34849755.6221889
7926	34830000	34782000	34782000	34542000	34782000	35262000	34850353.8230885
7927	34827000	34779000	34779000	34539000	34779000	35259000	34850952.023988
7928	34848000	34776000	34776000	34536000	34896000	35256000	34851550.2248876
7929	34845000	34773000	34773000	34533000	34893000	35253000	34852148.4257871
7930	34866000	34770000	34770000	34530000	35010000	35250000	34852734.6326837
7931	34863000	34767000	34767000	34527000	35007000	35247000	34853320.8395802
7932	34860000	34764000	34764000	34524000	35004000	35244000	34853895.0524738
7933	34857000	34761000	34761000	34521000	35001000	35241000	34854469.2653673
7934	34854000	34758000	34758000	34518000	34998000	35238000	34855031.4842579
7935	34851000	34755000	34755000	34515000	34995000	35235000	34855581.7091454
7936	34872000	34752000	34752000	34632000	34992000	35232000	34856131.934033
7937	34869000	34749000	34749000	34629000	34989000	35229000	34856682.1589205
7938	34866000	34746000	34746000	34626000	34986000	35226000	34857232.3838081
7939	34863000	34743000	34743000	34623000	34983000	35223000	34857782.6086957
7940	34860000	34740000	34740000	34620000	34980000	35220000	34858332.8335832
7941	34881000	34737000	34737000	34737000	34977000	35217000	34858883.0584708
7942	34878000	34734000	34734000	34734000	34974000	35214000	34859433.2833583
7943	34875000	34731000	34731000	34731000	34971000	35211000	34859983.5082459
7944	34872000	34728000	34728000	34728000	34968000	35208000	34860533.7331334
7945	34893000	34725000	34725000	34845000	34965000	35205000	34861083.958021
7946	34914000	34722000	34722000	34962000	34962000	35202000	34861634.1829085
7947	34911000	34719000	34719000	34959000	34959000	35199000	34862184.4077961
7948	34908000	34716000	34716000	34956000	34956000	35196000	34862710.6446777
7949	34905000	34713000	34713000	34953000	34953000	35193000	34863236.8815592
7950	34902000	34710000	34710000	34950000	34950000	35190000	34863763.1184408
7951	34923000	34827000	34707000	34947000	34947000	35187000	34864289.3553223
